D,M,N,__pyience_timestamp__,acc_amm,acc_orig,alpha,bias,canCheat,corr,cossim,d,lut_work_const,method,muls,ncentroids,ncodebooks,nlookups,nnz,normalized_mse,problem,r,raw_mse,s,secs,sparsity,task_id,trial,y_mean,y_std,yhat_mean,yhat_std
512,10,10000,2020-01-05T14_38_14,0.1001,0.9359,,,,0.6717905402183533,0.6713390946388245,8.0,,RandGauss,41760000.0,,,,,0.9644443988800048,,,13.051066398620605,,0.009569324000040073,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.0020575185772031546,0.09982811659574507
512,10,10000,2020-01-05T14_38_14,0.1,0.9359,,,,0.6064063906669617,0.606465220451355,8.0,,RandGauss,41760000.0,,,,,0.9609287977218628,,,13.00349235534668,,0.009666514000855386,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,0.0014689817326143384,0.12230078876018526
512,10,10000,2020-01-05T14_38_14,0.1526,0.9359,,,,0.5176799297332764,0.5170433521270752,8.0,,RandGauss,41760000.0,,,,,0.9662564396858216,,,13.075587272644045,,0.009943288983777164,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,0.009680995717644691,0.12428818643093108
512,10,10000,2020-01-05T14_38_14,0.1,0.9359,,,,0.5696408748626709,0.5687717795372009,8.0,,RandGauss,41760000.0,,,,,0.9669172167778016,,,13.084528923034668,,0.010136914992472157,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,-0.003998640459030868,0.11031635105609894
512,10,10000,2020-01-05T14_38_14,0.1004,0.9359,,,,0.5885113477706909,0.5884003043174744,8.0,,RandGauss,41760000.0,,,,,0.9700567722320556,,,13.12701416015625,,0.009456915984628722,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,0.004522817209362986,0.09611031413078308
512,10,10000,2020-01-05T14_38_14,0.1006,0.9359,,,,0.6007328629493713,0.60045325756073,8.0,,RandGauss,41760000.0,,,,,0.9661449790000916,,,13.074078559875488,,0.00950559100601822,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,-0.001492846990004182,0.1067402809858322
512,10,10000,2020-01-05T14_38_14,0.1399,0.9359,,,,0.5431992411613464,0.5432140827178955,8.0,,RandGauss,41760000.0,,,,,0.9661692380905152,,,13.074407577514648,,0.016764959000283852,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,0.004820893052965404,0.1184862032532692
512,10,10000,2020-01-05T14_38_14,0.1,0.9359,,,,0.5164797902107239,0.5165050625801086,8.0,,RandGauss,41760000.0,,,,,0.9649454355239868,,,13.057846069335938,,0.018207388988230367,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,0.000779858382884413,0.12980525195598602
512,10,10000,2020-01-05T14_38_14,0.1001,0.9359,,,,0.5525029897689819,0.5525755286216736,8.0,,RandGauss,41760000.0,,,,,0.9663078188896179,,,13.076282501220705,,0.01623716900940053,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,0.0015164221404120324,0.11595302820205687
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.16999472677707672,0.16815252602100372,1.0,,OrthoGauss,5220000.0,,,,,0.9985268115997314,,,13.512276649475098,,0.008963819011114538,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,-0.0016385435592383144,0.017997927963733673
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.2760375440120697,0.2757458984851837,1.0,,OrthoGauss,5220000.0,,,,,0.9953839778900146,,,13.469747543334961,,0.0077586679835803815,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.000584550085477531,0.03233183175325394
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.3182765543460846,0.3184810876846313,1.0,,OrthoGauss,5220000.0,,,,,0.99182790517807,,,13.421626091003418,,0.006838111003162339,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,0.002384900813922286,0.0490589439868927
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.2657337486743927,0.26572784781455994,1.0,,OrthoGauss,5220000.0,,,,,0.9964151978492736,,,13.483701705932615,,0.012099346989998594,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,3.1495077564613894e-05,0.026236092671751976
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.22963501513004306,0.22989121079444885,1.0,,OrthoGauss,5220000.0,,,,,0.9964855313301086,,,13.48465347290039,,0.013971078005852178,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,0.002317563397809863,0.02979399263858795
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.1978418081998825,0.19811652600765228,1.0,,OrthoGauss,5220000.0,,,,,0.99677711725235,,,13.48859977722168,,0.01351444999454543,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,0.0009896155679598446,0.032046690583229065
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.2544103264808655,0.2545773088932037,1.0,,OrthoGauss,5220000.0,,,,,0.9956180453300476,,,13.472914695739744,,0.013851491996319965,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,0.0006170751876197755,0.03336479887366295
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.2207818627357483,0.22093825042247767,1.0,,OrthoGauss,5220000.0,,,,,0.994592308998108,,,13.459033966064453,,0.01079104098607786,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,0.0007772152894176543,0.047699149698019035
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.19825893640518188,0.19787128269672394,1.0,,OrthoGauss,5220000.0,,,,,0.9985370635986328,,,13.512415885925293,,0.009658736002165824,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,-0.00037912384141236544,0.015192908234894276
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.2457394599914551,0.2457026094198227,1.0,,OrthoGauss,5220000.0,,,,,0.996354639530182,,,13.482882499694824,,0.0087592680065427,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,-4.062445077579469e-05,0.028909211978316307
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.30660295486450195,0.3066870868206024,2.0,,OrthoGauss,10440000.0,,,,,0.9923510551452636,,,13.428705215454102,,0.009128684003371744,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,0.00047191418707370763,0.04781010374426842
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.35184967517852783,0.35185250639915466,2.0,,OrthoGauss,10440000.0,,,,,0.9953351616859436,,,13.469086647033693,,0.009755667007993908,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,6.398184632416815e-05,0.02544388733804226
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.3574158549308777,0.3575967252254486,2.0,,OrthoGauss,10440000.0,,,,,0.9900638461112976,,,13.397753715515135,,0.00920564599800855,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,0.0022008812520653014,0.05292072147130966
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.3195937275886536,0.3198093473911285,2.0,,OrthoGauss,10440000.0,,,,,0.9934806823730468,,,13.443991661071776,,0.009835920005571095,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,0.00138427154161036,0.039005253463983536
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.3987538814544678,0.3988251090049744,2.0,,OrthoGauss,10440000.0,,,,,0.9888678789138794,,,13.381569862365724,,0.011622859019553287,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,0.000515323190484196,0.05300501361489296
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.410457044839859,0.4106133580207825,2.0,,OrthoGauss,10440000.0,,,,,0.9885087013244628,,,13.376709938049315,,0.011376782989827916,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,0.0015202148351818323,0.05307554453611374
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.3587430119514465,0.3588303327560425,2.0,,OrthoGauss,10440000.0,,,,,0.9861164093017578,,,13.34433650970459,,0.012238255003467202,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,0.0008145756437443197,0.0740257054567337
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.29091817140579224,0.29097023606300354,2.0,,OrthoGauss,10440000.0,,,,,0.9936808943748474,,,13.446701049804688,,0.012229838990606371,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,0.000270864024059847,0.04173368588089943
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.34980496764183044,0.3483757078647613,2.0,,OrthoGauss,10440000.0,,,,,0.988772749900818,,,13.380282402038574,,0.009732906008139251,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,-0.0037397416308522224,0.061455223709344864
512,10,10000,2020-01-05T14_38_15,0.1,0.9359,,,,0.3659923076629639,0.3637122213840485,2.0,,OrthoGauss,10440000.0,,,,,0.9921524524688721,,,13.426017761230467,,0.010007912991568446,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,-0.003368197940289973,0.04095873609185219
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.3858614861965179,0.3857430517673493,4.0,,OrthoGauss,20880000.0,,,,,0.9855995178222656,,,13.337342262268065,,0.007889569009421393,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,-0.0004601530963554977,0.07118167728185654
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.469551146030426,0.4696522057056427,4.0,,OrthoGauss,20880000.0,,,,,0.9748021364212036,,,13.191229820251465,,0.008400142978643999,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,0.001606440986506641,0.1022985577583313
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.4090421795845032,0.4074411690235138,4.0,,OrthoGauss,20880000.0,,,,,0.9850457310676576,,,13.329848289489744,,0.007771643984597176,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,-0.004348625428974629,0.06969332695007324
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.4669274687767029,0.4660198986530304,4.0,,OrthoGauss,20880000.0,,,,,0.9846999645233154,,,13.32516860961914,,0.007397372013656422,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,-0.0024840403348207482,0.0620701014995575
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.5294915437698364,0.5295500159263611,4.0,,OrthoGauss,20880000.0,,,,,0.9804600477218628,,,13.267793655395508,,0.007646051002666355,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,0.0025623955298215146,0.06959983706474304
512,10,10000,2020-01-05T14_38_16,0.1226,0.9359,,,,0.41880038380622864,0.4183078408241272,4.0,,OrthoGauss,20880000.0,,,,,0.9838163256645204,,,13.313211441040039,,0.007540338003309444,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,-0.001896655885502696,0.07357169687747955
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.4114092290401459,0.41076624393463135,4.0,,OrthoGauss,20880000.0,,,,,0.9851391911506652,,,13.3311128616333,,0.007641725009307265,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,-0.002206688513979316,0.06876230984926224
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.4522869884967804,0.4524224400520325,4.0,,OrthoGauss,20880000.0,,,,,0.9796236753463744,,,13.256475448608398,,0.007616990013048053,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,0.002201556693762541,0.08563973754644394
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.42607244849205017,0.4262093305587769,4.0,,OrthoGauss,20880000.0,,,,,0.9846014976501464,,,13.32383632659912,,0.007497330982005224,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,0.0014900848036631946,0.06860103458166122
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.4385286271572113,0.4386610686779022,4.0,,OrthoGauss,20880000.0,,,,,0.987263560295105,,,13.35986042022705,,0.007455954008037222,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,0.0019356872653588653,0.05495255067944527
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.6189908385276794,0.6181920170783997,8.0,,OrthoGauss,41760000.0,,,,,0.9672603011131288,,,13.089171409606935,,0.009615866001695395,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,0.007330168969929219,0.0997965931892395
512,10,10000,2020-01-05T14_38_16,0.1397,0.9359,,,,0.5120232701301575,0.5077868103981018,8.0,,OrthoGauss,41760000.0,,,,,0.9739679098129272,,,13.179940223693848,,0.009876202006125823,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.010311936028301716,0.09683829545974733
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.5874080061912537,0.5874758362770081,8.0,,OrthoGauss,41760000.0,,,,,0.9741994738578796,,,13.18307399749756,,0.010217283997917548,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,0.0010997455101460216,0.08283732831478119
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.5625216960906982,0.5622661113739014,8.0,,OrthoGauss,41760000.0,,,,,0.964314877986908,,,13.04931354522705,,0.012098927982151508,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,-0.0015839949483051894,0.1207468956708908
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.5226683616638184,0.5222583413124084,8.0,,OrthoGauss,41760000.0,,,,,0.9704578518867492,,,13.132441520690918,,0.009730077988933772,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,0.007345932535827159,0.10734198987483977
512,10,10000,2020-01-05T14_38_16,0.1004,0.9359,,,,0.6004718542098999,0.600452721118927,8.0,,OrthoGauss,41760000.0,,,,,0.9655866622924804,,,13.066523551940918,,0.009062680008355528,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,0.0002544309536460787,0.10854823887348176
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.5710796117782593,0.5708699822425842,8.0,,OrthoGauss,41760000.0,,,,,0.968676507472992,,,13.108336448669435,,0.008784287987509742,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,0.00564085878431797,0.1038353219628334
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.6062918305397034,0.6052157878875732,8.0,,OrthoGauss,41760000.0,,,,,0.9628232717514038,,,13.029129028320312,,0.012175554991699757,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,0.009578308090567587,0.1160990744829178
512,10,10000,2020-01-05T14_38_16,0.1,0.9359,,,,0.5191846489906311,0.5192934274673462,8.0,,OrthoGauss,41760000.0,,,,,0.9658107757568359,,,13.06955623626709,,0.010604643000988291,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,0.002962144557386637,0.12574127316474915
512,10,10000,2020-01-05T14_38_16,0.1023,0.9359,,,,0.5530987977981567,0.5526757836341858,8.0,,OrthoGauss,41760000.0,,,,,0.9669774174690248,,,13.08534336090088,,0.012427951995050536,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,0.0074764275923371315,0.11333240568637848
512,10,10000,2020-01-05T14_38_17,0.1,0.9359,,,,0.1602352410554886,0.15996599197387695,1.0,,Rademacher,5220000.0,,,,,0.998574435710907,,,13.512921333312988,,0.008264064003014937,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,-0.00034040427999570966,0.01845836453139782
512,10,10000,2020-01-05T14_38_17,0.1,0.9359,,,,0.2045515924692154,0.2031673938035965,1.0,,Rademacher,5220000.0,,,,,0.9970123171806335,,,13.491782188415527,,0.007834346994059159,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.0020253262482583523,0.028939967975020405
512,10,10000,2020-01-05T14_38_17,0.1,0.9359,,,,0.30070388317108154,0.300667405128479,1.0,,Rademacher,5220000.0,,,,,0.9949886798858644,,,13.464398384094238,,0.007345947000430897,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,-3.3341966627631336e-05,0.03206697478890419
512,10,10000,2020-01-05T14_38_17,0.1,0.9359,,,,0.13814197480678558,0.13722412288188934,1.0,,Rademacher,5220000.0,,,,,0.9970878362655641,,,13.492804527282715,,0.0069612200022675106,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,0.010016722604632378,0.041748840361833565
512,10,10000,2020-01-05T14_38_17,0.1,0.9359,,,,0.17239680886268616,0.17245309054851532,1.0,,Rademacher,5220000.0,,,,,0.9991677403450012,,,13.520950317382812,,0.008182722987839952,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,6.193049193825573e-05,0.010617858730256556
512,10,10000,2020-01-05T14_38_17,0.1,0.9359,,,,0.2136444002389908,0.20439349114894867,1.0,,Rademacher,5220000.0,,,,,0.9978808760643004,,,13.503536224365234,,0.007534884993219748,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,-0.004980245139449835,0.0201413594186306
512,10,10000,2020-01-05T14_38_17,0.1,0.9359,,,,0.29708075523376465,0.2970415949821472,1.0,,Rademacher,5220000.0,,,,,0.9929711818695068,,,13.43709659576416,,0.007247105997521429,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,-5.782493099104613e-05,0.045423459261655814
512,10,10000,2020-01-05T14_38_17,0.1,0.9359,,,,0.21923112869262693,0.218405082821846,1.0,,Rademacher,5220000.0,,,,,0.998498558998108,,,13.51189422607422,,0.007194502017227933,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,-0.0006499783485196531,0.014057970605790615
512,10,10000,2020-01-05T14_38_17,0.1,0.9359,,,,0.27105164527893066,0.2709990441799164,1.0,,Rademacher,5220000.0,,,,,0.9961140155792236,,,13.479626655578613,,0.011337051982991396,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,-6.863621820230037e-05,0.027812128886580467
512,10,10000,2020-01-05T14_38_17,0.1,0.9359,,,,0.21254487335681915,0.21287964284420013,1.0,,Rademacher,5220000.0,,,,,0.9978812336921692,,,13.503540992736815,,0.00784901698352769,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,0.000943093211390078,0.019873784855008125
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.2404515892267227,0.23602427542209625,2.0,,Rademacher,10440000.0,,,,,0.9964507222175598,,,13.484182357788086,,0.008354060992132872,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,-0.0042955009266734115,0.029044883325695988
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.3011161088943481,0.30119433999061584,2.0,,Rademacher,10440000.0,,,,,0.9897811412811279,,,13.393928527832033,,0.007443536014761777,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,0.0005994538660161197,0.06526413559913635
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.33134377002716064,0.3312744200229645,2.0,,Rademacher,10440000.0,,,,,0.9929739236831664,,,13.4371337890625,,0.0073887550097424546,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,-0.00013587459397967902,0.040542706847190864
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.3874553442001343,0.3875676989555359,2.0,,Rademacher,10440000.0,,,,,0.9877835512161256,,,13.366896629333494,,0.006667109002592042,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,0.0008940008701756598,0.059962417930364616
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.3388875126838684,0.33842933177948,2.0,,Rademacher,10440000.0,,,,,0.9876827597618104,,,13.365532875061035,,0.006388083013007417,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,-0.0017919529927894473,0.06970931589603424
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.341345489025116,0.3407614827156067,2.0,,Rademacher,10440000.0,,,,,0.9851635694503784,,,13.331442832946776,,0.007493960991268978,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,-0.0026217643171548843,0.08366521447896957
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.3696838319301605,0.3698503375053406,2.0,,Rademacher,10440000.0,,,,,0.9884112477302552,,,13.375391006469727,,0.007281797996256499,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,0.001482565770857036,0.05969008058309555
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.2957407832145691,0.2951098382472992,2.0,,Rademacher,10440000.0,,,,,0.9946618676185608,,,13.459975242614744,,0.006950387003598735,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,-0.0012039561988785865,0.03477071598172188
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.2832852900028229,0.282477468252182,2.0,,Rademacher,10440000.0,,,,,0.9923085570335388,,,13.428130149841307,,0.007624869991559534,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,-0.002228772034868598,0.05236034467816353
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.3629355728626251,0.3624710142612457,2.0,,Rademacher,10440000.0,,,,,0.9893074035644532,,,13.387517929077148,,0.008682130021043122,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,-0.0014361579669639464,0.056207556277513504
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.4304903149604797,0.4305686056613922,4.0,,Rademacher,20880000.0,,,,,0.9855774641036988,,,13.337043762207033,,0.011016835022019222,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,0.002966870088130236,0.06347287446260452
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.484460860490799,0.4844027459621429,4.0,,Rademacher,20880000.0,,,,,0.9792147874832152,,,13.25094223022461,,0.010417689016321674,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.00012962416803929955,0.08136249333620071
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.3983807861804962,0.3984790742397308,4.0,,Rademacher,20880000.0,,,,,0.987457275390625,,,13.362481117248535,,0.008915397978853434,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,0.00295130256563425,0.059753697365522385
512,10,10000,2020-01-05T14_38_18,0.171,0.9359,,,,0.4680781066417694,0.4665612280368805,4.0,,Rademacher,20880000.0,,,,,0.9795120358467102,,,13.254964828491213,,0.010323716007405892,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,-0.004774646833539009,0.08326274901628494
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.45482522249221796,0.4549567699432373,4.0,,Rademacher,20880000.0,,,,,0.9838433861732484,,,13.313577651977539,,0.008921215980080888,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,0.0021045906469225888,0.06725949794054031
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.4082944989204407,0.4074621200561523,4.0,,Rademacher,20880000.0,,,,,0.982214331626892,,,13.291532516479492,,0.008016873005544767,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,-0.0032613577786833052,0.0832291841506958
512,10,10000,2020-01-05T14_38_18,0.1002,0.9359,,,,0.3845263719558716,0.3840941190719605,4.0,,Rademacher,20880000.0,,,,,0.9885554313659668,,,13.377342224121096,,0.0180549799988512,,CIFAR-10 Softmax,6,0.045806057751178735,3.67861557006836,-0.0013415542198345065,0.056663449853658676
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.41203224658966064,0.4099721312522888,4.0,,Rademacher,20880000.0,,,,,0.9864750504493712,,,13.34918975830078,,0.01499623100971803,,CIFAR-10 Softmax,7,0.045806057751178735,3.67861557006836,-0.004604331683367491,0.0625014454126358
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.4336233139038086,0.4337479174137116,4.0,,Rademacher,20880000.0,,,,,0.9911916851997375,,,13.413016319274902,,0.016906795994145796,,CIFAR-10 Softmax,8,0.045806057751178735,3.67861557006836,0.000730728090275079,0.03846284002065658
512,10,10000,2020-01-05T14_38_18,0.1,0.9359,,,,0.4810663163661957,0.4801764190196991,4.0,,Rademacher,20880000.0,,,,,0.9826274514198304,,,13.297122955322266,,0.014104692992987113,,CIFAR-10 Softmax,9,0.045806057751178735,3.67861557006836,0.00620747497305274,0.06817878782749176
512,10,10000,2020-01-05T14_38_19,0.1739,0.9359,,,,0.5431174039840698,0.5427544713020325,8.0,,Rademacher,41760000.0,,,,,0.9676669239997864,,,13.094674110412598,,0.0093053080199752,,CIFAR-10 Softmax,0,0.045806057751178735,3.67861557006836,-0.0020825881510972977,0.11328409612178802
512,10,10000,2020-01-05T14_38_19,0.12,0.9359,,,,0.6054959297180176,0.6053919196128845,8.0,,Rademacher,41760000.0,,,,,0.9691900610923768,,,13.115285873413086,,0.007501902990043162,,CIFAR-10 Softmax,1,0.045806057751178735,3.67861557006836,-0.00039849034510552883,0.09614495187997818
512,10,10000,2020-01-05T14_38_19,0.1,0.9359,,,,0.5451305508613586,0.5452006459236145,8.0,,Rademacher,41760000.0,,,,,0.9696813821792604,,,13.121933937072756,,0.008190615015337244,,CIFAR-10 Softmax,2,0.045806057751178735,3.67861557006836,0.003515408840030432,0.10551919788122176
512,10,10000,2020-01-05T14_38_19,0.1,0.9359,,,,0.5640891194343567,0.5630972981452942,8.0,,Rademacher,41760000.0,,,,,0.9752262830734252,,,13.196969032287598,,0.008268896024674177,,CIFAR-10 Softmax,3,0.045806057751178735,3.67861557006836,0.006980311125516892,0.08279336988925934
512,10,10000,2020-01-05T14_38_19,0.1045,0.9359,,,,0.5486248135566711,0.5487135052680969,8.0,,Rademacher,41760000.0,,,,,0.978726863861084,,,13.244339942932127,,0.008902407978894189,,CIFAR-10 Softmax,4,0.045806057751178735,3.67861557006836,0.0012186090461909767,0.07313744723796843
512,10,10000,2020-01-05T14_38_19,0.1,0.9359,,,,0.5124418735504149,0.5123404860496521,8.0,,Rademacher,41760000.0,,,,,0.9763230085372924,,,13.211810111999512,,0.007984202995430678,,CIFAR-10 Softmax,5,0.045806057751178735,3.67861557006836,-0.0003956536238547415,0.0875847265124321
